id;siren;nic;l1_normalisee;l2_normalisee;l3_normalisee;l4_normalisee;l5_normalisee;l6_normalisee;l7_normalisee;numvoie;typvoie;libvoie;codpos;libcom;apet700;libtefet;adr_mail
8527227;792788580;00019;"PHARMACIE ROUBEIX";"PHARMACIE DE LA TAILLE";;"80 RUE FERNAND SOORS";;"33140 VILLENAVE D ORNON";FRANCE;80;RUE;"FERNAND SOORS";33140;"VILLENAVE D'ORNON";4773Z;"3 à 5 salariés";
8539153;792964520;00011;"BREIZH AUTO IMPORT";"RUHL FABRICE";;"1 RUE COMMANDANT LAMY";;"29200 BREST";FRANCE;1;RUE;"COMMANDANT LAMY";29200;BREST;4511Z;"3 à 5 salariés";
8597883;793809310;00014;HACOVIA;;"SYNERGIE PARK";"1 RUE LOUIS NEEL";;"59260 LEZENNES";FRANCE;1;RUE;"LOUIS NEEL";59260;LEZENNES;4120B;"1 ou 2 salariés";
8637698;794376079;00016;"H J S";"LE GAINZ B ART";;"11 RUE DES CORDELIERS";;"64100 BAYONNE";FRANCE;11;RUE;"DES CORDELIERS";64100;BAYONNE;5610A;"1 ou 2 salariés";
8649254;794531194;00015;CORAJO;;;"15 ALLEE PIERRE MAC ORLAN";;"35760 ST GREGOIRE";FRANCE;15;ALL;"PIERRE MAC ORLAN";35760;"SAINT GREGOIRE";7010Z;"Unités non employeuses";
8649255;794531194;00023;CORAJO;"LA MOTTE PIQUET";;"20 RUE DE LA MONNAIE";;"35000 RENNES";FRANCE;20;RUE;"DE LA MONNAIE";35000;RENNES;5610A;"3 à 5 salariés";
8650787;794551473;00018;LIBERTINE;;;"44 RUE DE LA REPUBLIQUE";;"42400 ST CHAMOND";FRANCE;44;RUE;"DE LA REPUBLIQUE";42400;"SAINT CHAMOND";4771Z;"0 salarié";
8678732;794952044;00020;"ALIANE PATRIMOINE";;;"3 CHEMIN DE LA VILLOTIERE";;"69580 SATHONAY VILLAGE";FRANCE;3;CHE;"DE LA VILLOTIERE";69580;"SATHONAY VILLAGE";6831Z;"0 salarié";
8679214;794959668;00011;"A LA CIVETTE BELFORTAINE";;;"8 FAUBOURG DE FRANCE";;"90000 BELFORT";FRANCE;8;FG;"DE FRANCE";90000;BELFORT;4726Z;"3 à 5 salariés";
8684216;795026582;00010;"MADAME BARBARA JANE PEPLOW";;;"4 ALLEE DE LA TEOULE";;"64600 ANGLET";FRANCE;4;ALL;"DE LA TEOULE";64600;ANGLET;4789Z;"0 salarié";
8684685;795034263;00017;"MADAME LISA PERES";;;"12 RUE DES URSULINES";;"75005 PARIS";FRANCE;12;RUE;"DES URSULINES";75005;"PARIS 5";7021Z;"0 salarié";
8703592;795308642;00011;"AMENAGEMENT ET GESTION DES ESPACES";;;"2 RUE DES EAUX VIVES";;"66540 BAHO";FRANCE;2;RUE;"DES EAUX VIVES";66540;BAHO;4779Z;"0 salarié";
8723812;797553625;00014;"R M A";"LE VA ET VIENT DU NORD";;"55 RUE ORDENER";;"75018 PARIS";FRANCE;55;RUE;ORDENER;75018;"PARIS 18";5610A;"3 à 5 salariés";
8747913;797896313;00013;"MONSIEUR VINCENT PICHON";;;"15 RUE DES FUCUS";;"14280 ST GERMAIN LA BLANCHE HERBE";FRANCE;15;RUE;"DES FUCUS";14280;"ST GERMAIN BLANCHE HERBE";4322A;"0 salarié";
8752339;797959590;00010;"PREFERENCE SEARCH";;;"154 RUE DE TOLBIAC";;"75013 PARIS";FRANCE;154;RUE;"DE TOLBIAC";75013;"PARIS 13";7022Z;"0 salarié";
8758071;798038345;00012;"SO SHAPE";;;"179 BOULEVARD MALESHERBES";;"75017 PARIS";FRANCE;179;BD;MALESHERBES;75017;"PARIS 17";4778C;"6 à 9 salariés";
8773032;798245718;00019;RSC;"C/O ADCM SECRETARIAT";;"3 PLACE MASSENA";;"06000 NICE";FRANCE;3;PL;MASSENA;06000;NICE;4331Z;"6 à 9 salariés";
8776435;798293874;00011;"P M";"7 AU 9";;"7 RUE DES FOSSES SAINT MARCEL";;"75005 PARIS";FRANCE;7;RUE;"DES FOSSES ST MARCEL";75005;"PARIS 5";4321A;"3 à 5 salariés";
8781411;798363321;00018;"INST NAL D ASSISTANCE SOCIALE FRANCE";"PARIS 14";;"7 PASSAGE TENAILLE";;"75680 PARIS CEDEX 14";FRANCE;7;PAS;TENAILLE;75014;"PARIS 14";9499Z;"1 ou 2 salariés";
8781412;798363321;00026;"INST NAL D ASSISTANCE SOCIALE FRANCE";;;"19 RUE DU GRAND MOULIN";;"42000 ST ETIENNE";FRANCE;19;RUE;"GRAND MOULIN";42000;"SAINT ETIENNE";8899B;"3 à 5 salariés";
8781413;798363321;00034;"INST NAL D ASSISTANCE SOCIALE FRANCE";;;"77 RUE AMBROISE CROIZAT";;"73003 CHAMBERY CEDEX";FRANCE;77;RUE;"AMBROISE CROIZAT";73000;CHAMBERY;9499Z;"3 à 5 salariés";
8781414;798363321;00042;"INST NAL D ASSISTANCE SOCIALE FRANCE";"C/O UL FO PALAIS DU TRAVAIL";;"9 PLACE DOCTEUR LAZARE GOUJON";;"69100 VILLEURBANNE";FRANCE;9;PL;"DU DOC LAZARE GOUJON";69100;VILLEURBANNE;9499Z;"0 salarié";
8781415;798363321;00067;"INST NAL D ASSISTANCE SOCIALE FRANCE";;;"2 RUE FERNAND PAURIOL";;"13005 MARSEILLE";FRANCE;2;RUE;"FERNAND PAURIOL";13005;"MARSEILLE 5";9499Z;"1 ou 2 salariés";
8781416;798363321;00075;"INST NAL D ASSISTANCE SOCIALE FRANCE";"C/O UD FO";;"32 AVENUE DE L EUROPE";;"38030 GRENOBLE CEDEX 2";FRANCE;32;AV;"DE L EUROPE";38100;GRENOBLE;9499Z;"1 ou 2 salariés";
8781417;798363321;00083;"INST NAL D ASSISTANCE SOCIALE FRANCE";;;"16 AVENUE THIERS";"BP 1273";"06000 NICE";FRANCE;16;AV;THIERS;06000;NICE;9499Z;"3 à 5 salariés";
8781418;798363321;00091;"INST NAL D ASSISTANCE SOCIALE FRANCE";;;"11 RUE SAINT DIZIER";;"06400 CANNES";FRANCE;11;RUE;"ST DIZIER";06400;CANNES;9499Z;"1 ou 2 salariés";
8781419;798363321;00109;"INST NAL D ASSISTANCE SOCIALE FRANCE";;;"29 RUE DE LA CRETE";;"74960 CRAN GEVRIER";FRANCE;29;RUE;"DE LA CRETE";74960;"CRAN GEVRIER";9499Z;"1 ou 2 salariés";
8781420;798363321;00117;"INST NAL D ASSISTANCE SOCIALE FRANCE";;;"12 RUE RAUGRAFF";;"54000 NANCY";FRANCE;12;RUE;RAUGRAFF;54000;NANCY;9499Z;"1 ou 2 salariés";
8806553;798707220;00025;"ENJOY DRINK DISTRIBUTION";EDD;;"100 RUE DES FOUGERES";;"69255 LYON CEDEX 09";FRANCE;100;RUE;"DES FOUGERES";69009;"LYON 9EME";4639B;"0 salarié";
8829754;799024146;00026;"KAR & RAD";"CITY BURGER";;"4 RUE JEAN JAURES";;"69100 VILLEURBANNE";FRANCE;4;RUE;"JEAN JAURES";69100;VILLEURBANNE;5610C;"0 salarié";
8844565;799214986;00017;"MONSIEUR ZAKI YAHMED";;;"61 RUE BLANCHE DE CASTILLE";;"77190 DAMMARIE LES LYS";FRANCE;61;RUE;"BLANCHE DE CASTILLE";77190;"DAMMARIE LES LYS";4334Z;"0 salarié";
8856223;799363833;00010;BESCOTEL;;;"10 RUE ANATOLE DE LA FORGE";;"75017 PARIS";FRANCE;10;RUE;"ANATOLE DE LA FORGE";75017;"PARIS 17";5510Z;"0 salarié";
8856224;799363833;00028;BESCOTEL;"LE PLACIDE HOTEL SAINT GERMAIN DES PRE";;"6 RUE SAINT PLACIDE";;"75006 PARIS";FRANCE;6;RUE;"ST PLACIDE";75006;"PARIS 6";5510Z;"6 à 9 salariés";
8894270;799880737;00025;"MONSIEUR SEBASTIEN PEROTTI";;;"47 BOULEVARD VICTOR HUGO";;"06000 NICE";FRANCE;47;BD;"VICTOR HUGO";06000;NICE;6910Z;"0 salarié";
8923253;800279887;00015;"K D M";;;"19 B RUE BLAISE PASCAL";;"78800 HOUILLES";FRANCE;19;RUE;"BLAISE PASCAL";78800;HOUILLES;4399B;"3 à 5 salariés";
8923914;800289050;00018;"AUX DELICES DES PYRENEES";;;"268 RUE DES PYRENEES";;"75020 PARIS";FRANCE;268;RUE;"DES PYRENEES";75020;"PARIS 20";1071C;"1 ou 2 salariés";
8924344;800294423;00028;MANOCEANE;;;"219 RUE DE TOLBIAC";;"75013 PARIS";FRANCE;219;RUE;"DE TOLBIAC";75013;"PARIS 13";5610A;"3 à 5 salariés";
8944499;800564346;00016;"WAN HAO JUST BE SUSHI";"HAO WAN";"MONTREUIL SOUS BOIS";"19 RUE DE L EGLISE";;"93100 MONTREUIL";FRANCE;19;RUE;"DE L EGLISE";93100;"MONTREUIL SOUS BOIS";5610A;"3 à 5 salariés";
8950046;800645442;00024;"MAINTENANCE TRANSMISSION INDUSTRIE";"MAINTENANCE TRANSMISSION ET INDUSTRIE";;"615 RUE DE NEUVILLE";;"69250 MONTANAY";FRANCE;615;;"ROUTE DE NEUVILLE";69250;MONTANAY;4520A;"1 ou 2 salariés";
8950961;800657439;00017;"CER NEUVILLE SUR SAONE";;;"13 RUE PIERRE DUGELAY";;"69250 NEUVILLE SUR SAONE";FRANCE;13;RUE;"PIERRE DUGELAY";69250;"NEUVILLE SUR SAONE";8553Z;"3 à 5 salariés";
8951442;800663858;00010;"MADAME ISABELLE RICARD";;;"10 RUE LABIE";;"75017 PARIS";FRANCE;10;RUE;LABIE;75017;"PARIS 17";6910Z;"0 salarié";
8957390;800746216;00020;"KAMELYON IMPRO";;;"4 RUE FRANCOIS VERNAY";;"69005 LYON";FRANCE;4;RUE;"FRANCOIS VERNAY";69005;"LYON 5EME";9001Z;"1 ou 2 salariés";
8965754;800862112;00011;TRADEE;;;"22 RUE DU TEMPLE";;"75004 PARIS";FRANCE;22;RUE;"DU TEMPLE";75004;"PARIS 4";5829C;"1 ou 2 salariés";
8976299;801002700;00020;BB21;MCC21;;"22 RUE DE LA RENTE LOGEROT";;"21160 PERRIGNY LES DIJON";FRANCE;22;RUE;"DE LA RENTE LOGEROT";21160;"PERRIGNY LES DIJON";4399C;"3 à 5 salariés";
8982727;801089848;00015;GEOFRED;;;"21 RUE DES PETITS CARREAUX";;"75002 PARIS";FRANCE;21;RUE;"DES PETITS CARREAUX";75002;"PARIS 2";7010Z;"Unités non employeuses";
8982728;801089848;00023;"LE PANAME";GEOFRED;;"15 RUE PIERRE LESCOT";;"75001 PARIS";FRANCE;15;RUE;"PIERRE LESCOT";75001;"PARIS 1";5610A;"10 à 19 salariés";
8982729;801089848;00031;"LE PETIT PARIS";GEOFRED;;"11 RUE PIERRE LESCOT";;"75001 PARIS";FRANCE;11;RUE;"PIERRE LESCOT";75001;"PARIS 1";5610C;"0 salarié";
8982730;801089848;00049;PARIGGI;GEOFRED;;"30 RUE DE LA GRANDE TRUANDERIE";;"75001 PARIS";FRANCE;30;RUE;"DE LA GRANDE TRUANDERIE";75001;"PARIS 1";5610A;"0 salarié";
8983388;801098658;00017;"ROYAL KING KEBAB";;;"67 AVENUE GEORGES CLEMENCEAU";;"06220 VALLAURIS";FRANCE;67;AV;"GEORGES CLEMENCEAU";06220;VALLAURIS;5610A;"3 à 5 salariés";
8983389;801098658;00025;"ROYAL PIZZA";"ROYAL KING KEBAB";;"67 B AVENUE GEORGES CLEMENCEAU";;"06220 VALLAURIS";FRANCE;67;AV;"GEORGES CLEMENCEAU";06220;VALLAURIS;5610C;"0 salarié";
8990746;801199241;00028;"HOTEL ARENUI MOANA CAFE";"ANGLET 3D";"ZONE ARTISANALE JORLIS";"9 RUE DU PONT DE L AVEUGLE";;"64600 ANGLET";FRANCE;9;RUE;"DU PONT DE L AVEUGLE";64600;ANGLET;5510Z;"3 à 5 salariés";
8991964;801213828;00016;"ECLAT DE COULEUR";"MADAME LEA BARDI DEBOT";;"52 COURS RICHARD VITTON";;"69003 LYON";FRANCE;52;CRS;"RICHARD VITTON";69003;"LYON 3EME";4771Z;"0 salarié";
9008649;801436734;00017;COTRAN;"COTRAN EUROPE";;"25 AVENUE DES ACACIAS";;"59700 MARCQ EN BAROEUL";FRANCE;25;AV;"DES ACACIAS";59700;"MARCQ EN BAROEUL";4646Z;"0 salarié";
9011583;801475500;00014;KIMSAY;;;"14 RUE EMILE RASPAIL";;"94110 ARCUEIL";FRANCE;14;RUE;"EMILE RASPAIL";94110;ARCUEIL;6201Z;"1 ou 2 salariés";
9013101;801497108;00010;ANDRELLI;;;"11 RUE CHALGRIN";;"75116 PARIS";FRANCE;11;RUE;CHALGRIN;75116;"PARIS 16";4322A;"3 à 5 salariés";
9013370;801500471;00017;"MILLIAND PNEUS";;"ZONE INDUSTRIELLE LES LANDIERS NORD";"67 RUE DE BELLE EAU";;"73000 CHAMBERY";FRANCE;67;RUE;"DE BELLE EAU";73000;CHAMBERY;4532Z;"3 à 5 salariés";
9031908;801751710;00014;"S G F";;"ZONE INDUSTRIELLE DE SAINT CESAIRE";"43 RUE LOUIS PROUST";;"30900 NIMES";FRANCE;43;RUE;"LOUIS PROUST";30900;NIMES;4322B;"6 à 9 salariés";
9033643;801775149;00017;"SARL TRADITION DE COURBEVOIE";;;"40 AVENUE PASTEUR";;"92400 COURBEVOIE";FRANCE;40;AV;PASTEUR;92400;COURBEVOIE;1071C;"6 à 9 salariés";
9037719;801830852;00027;ESTRELAB;;;"2 AVENUE MIRABEAU";;"06000 NICE";FRANCE;2;AV;MIRABEAU;06000;NICE;7022Z;"1 ou 2 salariés";
9038421;801839911;00022;"SASU JACOBSON";;;"58 RUE PAUL VAILLANT COUTURIER";;"93130 NOISY LE SEC";FRANCE;58;RUE;"VAILLANT COUTURIER";93130;"NOISY LE SEC";6920Z;"3 à 5 salariés";
9045311;801932120;00018;"SARL DANGREAUX";;;"15 AVENUE DE CRAN";;"74000 ANNECY";FRANCE;15;AV;"DE CRAN";74000;ANNECY;1071C;"0 salarié";
9045606;801935800;00012;"MONSIEUR DONALD AGUEH";;;"1 RUE COSTE";;"59290 WASQUEHAL";FRANCE;1;RUE;COSTES;59290;WASQUEHAL;4619B;"0 salarié";
9046702;801947086;00022;"QO GESTION SAS";;;"59 RUE DE TOCQUEVILLE";;"75017 PARIS";FRANCE;59;RUE;"DE TOCQUEVILLE";75017;"PARIS 17";5610A;"0 salarié";
9046703;801947086;00030;"QO GESTION SAS";;;"94 BOULEVARD DE LA TOUR MAUBOURG";;"75007 PARIS";FRANCE;94;BD;"DE LATOUR MAUBOURG";75007;"PARIS 7";5610A;"3 à 5 salariés";
9075008;802328484;00018;DENTSLAB;;;"29 RUE DU TAGE";;"75013 PARIS";FRANCE;29;RUE;"DU TAGE";75013;"PARIS 13";3250A;"1 ou 2 salariés";
9089117;802517268;00016;"ECHAF PRO";;;"6 PLACE DE L AQUEDUC";;"78370 PLAISIR";FRANCE;6;PL;"DE L AQUEDUC";78370;PLAISIR;4399B;"1 ou 2 salariés";
9093908;802584193;00014;"SARL DION 2";"22 24";;"22 RUE DE LA HUCHETTE";;"75005 PARIS";FRANCE;22;RUE;"DE LA HUCHETTE";75005;"PARIS 5";5610A;"6 à 9 salariés";
9102704;802703322;00015;RAY;;;"9 RUE CHAPON";;"75003 PARIS";FRANCE;9;RUE;CHAPON;75003;"PARIS 3";9602B;"1 ou 2 salariés";
9105237;802738617;00025;BRESTOITS;;;"26 RUE DE KERMENGUY";;"29200 BREST";FRANCE;26;RUE;"DE KERMENGUY";29200;BREST;4391B;"0 salarié";
9114698;802866749;00012;"INTERIM LE HAVRE INSERTION CAUX";;;"59 BOULEVARD AMIRAL MOUCHEZ";;"76600 LE HAVRE";FRANCE;59;BD;"AMIRAL MOUCHEZ";76600;"LE HAVRE";7820Z;"1 ou 2 salariés";
9157882;803440759;00022;"LE BOUDOIR";"SARL LE BOUDOIR";;"96 RUE MARECHAL JOFFRE";;"76600 LE HAVRE";FRANCE;96;RUE;"DU MARECHAL JOFFRE";76600;"LE HAVRE";9602A;"0 salarié";
9168069;803575901;00019;"RINER ESTATE";;;"51 RUE PHILIPPE DE GIRARD";;"75018 PARIS";FRANCE;51;RUE;"PHILIPPE DE GIRARD";75018;"PARIS 18";6831Z;"1 ou 2 salariés";
9171532;803619568;00014;"BE LED";"P & L";;"16 AVENUE DES ILES";;"74000 ANNECY";FRANCE;16;AV;"DES ILES";74000;ANNECY;4647Z;"3 à 5 salariés";
9217415;804223964;00011;DYAGONAL;;;"4 RUE DU PUITS AUX DAMES";;"27220 CHAVIGNY BAILLEUL";FRANCE;4;R;"DU PUITS AUX DAMES";27220;"CHAVIGNY BAILLEUL";7420Z;"1 ou 2 salariés";
9217416;804223964;00029;DYAGONAL;"LABO APLUS";;"6 RUE DES MARGUERITES";;"92000 NANTERRE";FRANCE;6;RUE;"DES MARGUERITES";92000;NANTERRE;7420Z;"6 à 9 salariés";
9225960;804338804;00011;"ORIGINE AUCTION";;;"46 RUE JULES FERRY";;"93170 BAGNOLET";FRANCE;46;RUE;"JULES FERRY";93170;BAGNOLET;4779Z;"3 à 5 salariés";
9236276;804474187;00015;"P P PLATRERIE";;;"12 RUE CONDORCET";"CS 40008";"33152 CENON CEDEX";FRANCE;12;RUE;CONDORCET;33150;CENON;4331Z;"1 ou 2 salariés";
9260069;804788339;00013;"MADAME CLARA LEROY";;;"69 RUE JULES GUESDE";;"92300 LEVALLOIS PERRET";FRANCE;69;RUE;"JULES GUESDE";92300;"LEVALLOIS PERRET";1813Z;"0 salarié";
9270962;804931715;00036;"MADAME YASMINA GUERCIF";"YG COURTAGE";;"8 RUE EMILE LEVEL";;"75017 PARIS";FRANCE;8;RUE;"EMILE LEVEL";75017;"PARIS 17";6619B;"0 salarié";
9286579;805138559;00010;"RELOOKING BEAUTE MINCEUR PARIS";"MAUBEUGE BEAUTE";"4 RUE DE MAUBEUGE";"10 B RUE DE CHATEAUDUN";;"75009 PARIS";FRANCE;4;RUE;"DE MAUBEUGE";75009;"PARIS 9";4775Z;"3 à 5 salariés";
9299892;805311552;00022;"MADAME FLEUR ET MONSIEUR GRAINE";"SARL F P M J";;"1 CHEMIN DE LA VIEILLE COTE";;"31840 SEILH";FRANCE;1;RUE;"DE LA VIEILLE COTE";31840;SEILH;4776Z;"3 à 5 salariés";
9300638;805321122;00014;"DIALLO TP";"KHOLLE TRANSPORT EXPRESS";"APPARTEMENT 1178";"8 RUE DU CHER";;"31100 TOULOUSE";FRANCE;8;RUE;"DU CHER";31100;TOULOUSE;4941B;"0 salarié";
9302601;805347952;00022;"MONSIEUR ALEXANDRE HAUFF";"APPARTEMENT 211";;"54 AVENUE JEAN JAURES";;"33150 CENON";FRANCE;54;AV;"JEAN JAURES";33150;CENON;7219Z;"0 salarié";
9308160;807380308;00021;"M PHILIPPE RENE ANDRE BERGERIOUX";"APPARTEMENT 211";;"28 RUE SAINTE MARIE";;"92400 COURBEVOIE";FRANCE;28;RUE;"SAINTE MARIE";92400;COURBEVOIE;5912Z;"0 salarié";
9313141;807445663;00014;"LA COMPAGNIE DU DRONE";;;"10 RUE ROBERT SCHUMAN";;"69600 OULLINS";FRANCE;10;RUE;"ROBERT SCHUMAN";69600;OULLINS;7112B;"0 salarié";
9317895;807507298;00014;"ENVIRONNEMENT ECOTECKNO";;;"143 RUE RENE TACHON";;"69250 CURIS AU MONT D OR";FRANCE;143;R;"RENE TACHON";69250;"CURIS AU MONT D'OR";2829B;"0 salarié";
9319580;807528286;00014;GALMAC;;;"168 RUE SAINT MAUR";;"75011 PARIS";FRANCE;168;RUE;"SAINT MAUR";75011;"PARIS 11";4642Z;"0 salarié";
9321185;807549886;00016;"MADAME CELINE MARTEL";;;"6 RUE SEVESTE";;"75018 PARIS";FRANCE;6;RUE;SEVESTE;75018;"PARIS 18";4619B;"0 salarié";
9329001;807649744;00016;"YAGO CONSULTING";;;"58 AVENUE DE WAGRAM";;"75017 PARIS";FRANCE;58;AV;"DE WAGRAM";75017;"PARIS 17";7021Z;"3 à 5 salariés";
9342723;807829056;00017;"F R I";;"LE MISTRALOUN";"9 RUE MESSAGER";;"30900 NIMES";FRANCE;9;RUE;MESSAGER;30000;NIMES;4332A;"0 salarié";
9343885;807843313;00022;"MADAME ISABELLE ARPAIA";;;"60 RUE SAINT LAZARE";;"75009 PARIS";FRANCE;60;RUE;"SAINT LAZARE";75009;"PARIS 9";6910Z;"0 salarié";
9372928;808214274;00017;"SARL SAVARY";;;"6 RUE CHARLES LACOSTE";;"33270 FLOIRAC";FRANCE;6;RUE;"CHARLES LACOSTE";33270;FLOIRAC;4334Z;"3 à 5 salariés";
9392250;808446033;00017;"SANTE RESEAU PRO";;;"6 AVENUE DE CHOISY";;"75013 PARIS";FRANCE;6;AV;"DE CHOISY";75013;"PARIS 13";6201Z;"6 à 9 salariés";
9396294;808495816;00015;"ATELIER DE MARLENE";;;"12 RUE DE CADORE";;"42300 ROANNE";FRANCE;12;RUE;"DE CADORE";42300;ROANNE;9003A;"Unités non employeuses";
9400113;808535215;00012;THIK;;;"59 RUE JACQUES PREVERT";;"95320 ST LEU LA FORET";FRANCE;59;RUE;"JACQUES PREVERT";95320;"SAINT LEU LA FORET";4399B;"3 à 5 salariés";
9439585;809026107;00023;LAJOVI;"SPORT 2000";;"7 RUE DES PONTOTS";;"64600 ANGLET";FRANCE;7;RUE;"DES PONTOTS";64600;ANGLET;4764Z;"10 à 19 salariés";
9448028;809132913;00017;"TRAVEL VTC";"COGEDIM CASE POSTALE 202 LYON 9EME";;"12 QUAI DU COMMERCE";;"69336 LYON CEDEX 09";FRANCE;12;QUAI;"DU COMMERCE";69009;"LYON 9EME";4939B;"0 salarié";
9452288;809187651;00025;"PS EXPRESS";"P S EXPRESS";;"23 RUE DES BRODERIES";;"78310 COIGNIERES";FRANCE;23;RUE;"DES BRODERIES";78310;COIGNIERES;4332C;"0 salarié";
9458221;809262785;00029;"ETHENEA INDEPENDENT INVESTORS SCE";"25 27 DE LA MADELEINE";PALACIO;"25 PLACE DE LA MADELEINE";;"75008 PARIS";FRANCE;25;PL;"DE LA MADELEINE";75008;"PARIS 8";7022Z;"3 à 5 salariés";
9478966;809522675;00010;"FC RENOVATION";"18 20";;"18 RUE LE BRUN";;"75013 PARIS";FRANCE;18;RUE;"LE BRUN";75013;"PARIS 13";4399C;"0 salarié";
9482224;809560816;00013;"BK OPTIC";;;"5 ALLEE PIERRE FRANCOIS REAL";;"78400 CHATOU";FRANCE;5;ALL;"PIERRE FRANCOIS REAL";78400;CHATOU;7010Z;"Unités non employeuses";
9482225;809560816;00021;"BK OPTIC";"OPTICAL CENTER";;"3 PLACE DE BELGIQUE";;"92250 LA GARENNE COLOMBES";FRANCE;3;PL;"DE BELGIQUE";92250;"LA GARENNE COLOMBES";4778A;"3 à 5 salariés";
